"npo.name" "p.tp" "raw.tp" "n.item"
"npo2090" "台南縣玉井鄉玉田社區發展協會" 5.86 0.417876477806513 14
"npo2129" "高雄縣私立永安養護中心" 5.86 0.417876477806513 14
"npo2205" "台北縣自閉症潛能發展中心" 5.86 0.417876477806513 14
"npo2260" "台北市私立童音老人養護所" 5.86 0.417876477806513 14
"npo2392" "天主教惠民啟智中心" 5.86 0.417876477806513 14
"npo2415" "台北市私立慈安老人養護所" 5.86 0.417876477806513 14
"npo2421" "台北縣愛盲協會" 5.86 0.417876477806513 14
"npo0043" "台北藝術推廣協會" 5.8 0.413873150708618 13
"npo0640" "台灣路竹醫療和平會" 5.8 0.413873150708618 13
"npo0828" "中華人事主管協會" 5.8 0.413873150708618 13
"npo0956" "五二三登山會" 5.8 0.413873150708618 13
"npo0978" "台北市外語啟蒙教學發展學會" 5.8 0.413873150708618 13
"npo0982" "生態關懷者協會" 5.8 0.413873150708618 13
"npo0983" "高雄市輔育人員職業工會" 5.8 0.413873150708618 13
"npo1022" "新芽社會福利產業促進發展協會" 5.8 0.413873150708618 13
"npo1070" "中華快樂成長親子協會" 5.8 0.413873150708618 13
"npo1133" "行政院衛生署八里療養院附設中和社區復健中心" 5.8 0.413836860712685 12
"npo1234" "傑瑞社會福利基金會" 5.8 0.413873150708618 13
"npo1615" "台南縣關懷流浪動物協會" 5.8 0.413873150708618 13
"npo1767" "臺灣地方學研究發展學會" 5.8 0.413873150708618 13
"npo1971" "台灣生命禮儀慈善關懷協會" 5.8 0.413873150708618 13
"npo2049" "中華民國普仁之友會" 5.8 0.413873150708618 13
"npo2069" "台北縣板橋市三民社區發展協會" 5.8 0.413873150708618 13
"npo2119" "中華生活品質關懷協會" 5.8 0.413873150708618 13
"npo2282" "中華民國環境教育學會" 5.8 0.413873150708618 13
"npo2370" "高雄市五福成功商圈發展促進會" 5.8 0.413873150708618 13
"npo2526" "嘉義縣板陶窯文化發展協會" 5.8 0.413873150708618 13
"npo2563" "宜蘭縣蘭陽救援協會" 5.8 0.413873150708618 13
"npo2594" "台灣生命自救協會" 5.75 0.410304396287584 12
"npo0269" "台北縣私立鴻欣老人養護中心" 5.65 0.402617154931729 13
"npo1098" "台灣國際交換學生交流協會（籌備會）" 5.62 0.400929844224302 13
"npo0466" "願景青年行動網協會" 5.59 0.398613827833834 12
"npo2142" "台灣生命社服協會" 5.57 0.396926517126408 12
"npo2265" "自然步道協會" 5.57 0.396926517126408 12
"npo0548" "關愛協會" 5.56 0.396466583304928 12
"npo1232" "國科會科學志工" 5.56 0.39676372486636 11
"npo1369" "台北市私立行義老人養護所" 5.56 0.39676372486636 11
"npo1557" "高雄市自殺防治中心" 5.56 0.396466583304928 12
"npo1793" "桃園縣瑞園啟智教養院" 5.56 0.396466583304928 12
"npo2494" "行政院勞工委員會職業訓練局台北區就業服務中心" 5.56 0.396466583304928 12
"npo2631" "伊甸社會福利基金會南區服務處" 5.56 0.396466583304928 12
"npo0084" "中華網際網路研究發展與應用協會" 5.53 0.394305045090954 13
"npo1323" "瑪利亞霧峰教養家園" 5.53 0.394305045090954 13
"npo0667" "台北市萬華老人服務中心" 5.51 0.392934118879827 12
"npo0903" "台南縣北門社區大學" 5.49 0.391373310436515 12
"npo0342" "馬偕醫院淡水院區安寧療護中心" 5.47 0.390138925733012 11
"npo0293" "伊甸社會福利基金會嘉義服務中心" 5.4 0.385246877523972 13
"npo0378" "伊甸社會福利基金會就業輔導中心" 5.4 0.385246877523972 13
"npo1566" "悠然山莊" 5.4 0.385246877523972 13
"npo1645" "財團法人伊甸社會福利基金會台中縣分事務所" 5.4 0.385246877523972 13
"npo2438" "加利利宣教中心" 5.4 0.385246877523972 13
"npo0658" "台北市瞽者命協會" 5.38 0.38368606908066 13
"npo1219" "財團法人新時代賽斯教育基金會台中總會" 5.38 0.38368606908066 13
"npo2188" "新立護理之家" 5.38 0.38368606908066 13
"npo2185" "行政院勞委會職訓局高雄區就業服務中心" 5.35 0.381207260430144 11
"npo0396" "廣春老人養護中心" 5.32 0.379045722216169 12
"npo0870" "衛生福利部澎湖老人之家" 5.32 0.379519949722718 11
"npo2511" "行政院衛生署八里療養院" 5.32 0.379519949722718 11
"npo0377" "桃園縣少年輔導委員會" 5.29 0.377259039587813 13
"npo0712" "中華民國全人文教協會" 5.29 0.377259039587813 13
"npo0832" "宜蘭家庭扶助中心" 5.29 0.377259039587813 13
"npo1189" "少年之家" 5.29 0.377259039587813 13
"npo1926" "永齡希望小學北縣教師會分校" 5.29 0.377259039587813 13
"npo2351" "台東縣私立全是神的小孩晨光之家" 5.29 0.377259039587813 13
"npo1310" "聖迪斯哥文教基金會" 5.28 0.376150277557664 12
"npo1349" "宜蘭縣海洋保護協會" 5.28 0.376150277557664 12
"npo2621" "保綠基金會" 5.28 0.376150277557664 12
"npo0174" "宜蘭縣私立聖方濟安老院" 5.23 0.372895150589369 11
"npo1503" "台北市茶商業同業公會" 5.09 0.362736108400555 11
"npo0629" "陽光社會福利基金會南區服務中心" 5.08 0.362573316140507 10
"npo0455" "伊甸社會福利基金會喜樂視障中心" 4.92 0.351056468798118 12
"npo2501" "屏東縣私立順仁老人養護中心" 4.92 0.351056468798118 12
"npo2569" "愛家基金會" 4.9 0.349210889881757 10
"npo0116" "中和庄文史研究協會" 4.87 0.347053141700224 11
"npo0341" "永齡希望小學國北教大分校" 4.83 0.344629439305272 12
"npo1495" "孵夢兒親創意發展協會" 4.82 0.343365772423392 11
"npo2389" "花蓮縣青少年公益組織協會" 4.82 0.343365772423392 11
"npo0183" "臺北市少年輔導委員會萬華少輔組" 4.81 0.34306863086196 12
"npo0198" "新竹仁愛兒童之家" 4.81 0.34306863086196 12
"npo0177" "高雄市政府社會局無障礙之家" 4.7 0.335172277438415 10
"npo0699" "財團法人國泰綜合醫院新竹分院" 4.65 0.331848925081003 13
"npo1907" "高雄市私立康達家園" 4.65 0.331848925081003 13
"npo2001" "台南縣家庭扶助中心" 4.6 0.327682805723061 11
"npo0059" "內政部中區老人之家" 4.57 0.325638275066067 13
"npo0078" "桃園縣楊梅鎮愛心慈善協會" 4.57 0.325638275066067 13
"npo0255" "屏東縣潮州鎮青年服務協會" 4.57 0.325638275066067 13
"npo0393" "社團法人彰暉愛心慈善會" 4.57 0.325638275066067 13
"npo0513" "台北市私立常喜老人養護&#26305;長期照護中心" 4.57 0.325638275066067 13
"npo0810" "臺北市私立建興老人養護所" 4.57 0.325638275066067 13
"npo0924" "苗栗縣生命關懷扶助協會" 4.57 0.325638275066067 13
"npo1162" "雲林縣口湖鄉老人福利協進會" 4.57 0.325638275066067 13
"npo1166" "社團法人台中縣霧峰鄉舊正社區發展協會" 4.57 0.325638275066067 13
"npo1195" "台北市私立育成和平發展中心" 4.57 0.325638275066067 13
"npo1233" "財團法人伊甸社會福利基金會(高雄市旗山區兒童早期療育發展中心)" 4.57 0.325638275066067 13
"npo1403" "嘉義市腦性痲痺協會" 4.57 0.325638275066067 13
"npo1651" "新港扶緣殘障聯誼會" 4.57 0.325638275066067 13
"npo1811" "台北市大同兒童發展中心" 4.57 0.325638275066067 13
"npo1845" "台南縣私立荷園教養院" 4.57 0.325638275066067 13
"npo2045" "臺北縣私立今光愛心老人養護中心" 4.57 0.325638275066067 13
"npo2061" "高雄市正薪關懷家庭協會" 4.57 0.325638275066067 13
"npo2106" "台北縣板橋市志願服務協會" 4.57 0.325638275066067 13
"npo2156" "新竹市康復之友協會" 4.57 0.325638275066067 13
"npo2288" "台北市私立陽光老人養護所" 4.57 0.325638275066067 13
"npo2603" "私立新店怡園康復之家" 4.57 0.325638275066067 13
"npo2474" "南投市公所(生活重建服務中心）" 4.56 0.324850442989553 9
"npo0703" "台北市家長協會" 4.52 0.322589532854648 11
"npo0262" "屏東縣私立大仁之家" 4.51 0.321634947968172 12
"npo0425" "國際民間藝術組織台灣分會" 4.51 0.321634947968172 12
"npo0516" "台北市私立晉安老人養護所" 4.51 0.321634947968172 12
"npo0524" "以立國際服務" 4.51 0.321634947968172 12
"npo0549" "中華民國藥師公會全聯會" 4.51 0.321634947968172 12
"npo0720" "國際舞台美術家劇場建築師暨劇場技術師組織" 4.51 0.321634947968172 12
"npo0773" "中華民國太極拳總會" 4.51 0.321634947968172 12
"npo1408" "犯罪被害人保護協會臺灣彰化分會" 4.51 0.321634947968172 12
"npo1498" "愛立發展中心" 4.51 0.321634947968172 12
"npo0049" "台北市立療養院" 4.49 0.320210096125062 8
"npo0389" "桃園縣心理健康促進協會" 4.35 0.310378952191282 12
"npo1052" "中華文化社會福利基金會台北兒童福利中心" 4.35 0.310439030579419 11
"npo1108" "台北大學學生諮商中心" 4.35 0.310439030579419 11
"npo1878" "社團法人台中縣社區文化協進會" 4.35 0.310378952191282 12
"npo2050" "國軍松山醫院(原空軍總醫院)" 4.35 0.310439030579419 11
"npo2464" "桃園家庭扶助中心" 4.35 0.310439030579419 11
"npo2492" "台灣世界展望會彰雲嘉辦事處" 4.35 0.310439030579419 11
"npo2624" "台北縣喜樂關懷協會" 4.35 0.310378952191282 12
"npo1240" "台中市盲人福利協進會" 4.33 0.308691641483856 12
"npo2222" "台灣青年國際交流協會" 4.3 0.306375625093388 11
"npo1841" "中華兩岸人才交流協會" 4.27 0.304688314385962 11
"npo0314" "伊甸基金會南投服務中心" 4.24 0.302066842350508 12
"npo1078" "財團法人台灣兒童暨家庭扶助基金會苗栗分事務所" 4.24 0.302066842350508 12
"npo2532" "台北縣立八里愛心教養院" 4.24 0.302066842350508 12
"npo0765" "台中縣家庭教育中心" 4.2 0.299219324798462 12
"npo0215" "靜和醫院燕巢分院" 4.17 0.29765851635515 12
"npo1062" "財團法人陽光社會福利基金會附設中區服務中心" 4.12 0.293492396997208 10
"npo0851" "基督教水湳聖教會" 4.11 0.293008674783525 12
"npo1659" "行政院勞工委員會職業訓練局桃竹苗區就業服務中心" 4.11 0.293008674783525 12
"npo0272" "台北市至善老人安養護中心" 4.09 0.291447866340213 12
"npo0646" "台北市私立華安老人長期照護中心" 4.09 0.291447866340213 12
"npo2547" "嘉義市家庭教育中心" 4.09 0.291447866340213 12
"npo1441" "高雄縣救難協會" 4.06 0.289428991511178 10
"npo0157" "台北縣就業服務中心" 4.05 0.289005347685631 11
"npo0987" "永齡希望小學中正分校" 4.05 0.289005347685631 11
"npo1138" "南區環保科技園區 綠環境館" 4.05 0.289005347685631 11
"npo0002" "私立木柵康復之家" 4.04 0.287915401915112 12
"npo1282" "極光打擊樂團" 4.04 0.287915401915112 12
"npo2507" "國際社會福利協會中華民國總會" 4.03 0.287444539242319 11
"npo0271" "新竹市褓姆業職業工會" 3.98 0.283912074817218 11
"npo0528" "中華民國紅十字會台灣省苗栗縣支會" 3.98 0.283912074817218 11
"npo1281" "中華民國休閒獨木舟協會" 3.98 0.283912074817218 11
"npo1303" "歐洲聯盟研究協會" 3.98 0.283912074817218 11
"npo1548" "台北市少年輔導委員會中正少輔組" 3.88 0.276545763414998 9
"npo0456" "台北市創意壓花藝術推廣協會" 3.87 0.276224833461363 12
"npo0578" "雲林縣幼兒托育職業工會" 3.87 0.276224833461363 12
"npo0821" "聯合醫院中興院區精神科就業輔導組" 3.87 0.276062041201315 11
"npo1297" "台北縣好鄰居推廣協會" 3.87 0.276224833461363 12
"npo2014" "雲林縣理燙髮美容職業工會" 3.87 0.276224833461363 12
"npo2017" "台中縣東勢鎮兒童少年福利協會" 3.87 0.276224833461363 12
"npo2441" "台中市志工服務中心" 3.87 0.276062041201315 11
"npo0725" "台中縣托育協會" 3.84 0.274087083639591 11
"npo0997" "中國文化大學推廣教育部" 3.82 0.27205871410342 10
"npo1696" "基隆長庚醫院社服組" 3.82 0.272716157428464 10
"npo0400" "中華民國紅十字會金門縣支會" 3.76 0.267876433624654 11
"npo1112" "高雄市就業輔導協會" 3.76 0.268173575186087 10
"npo2255" "台北市少輔會" 3.74 0.266388499856548 9
"npo1212" "育成基金會慈惠庇護工場" 3.66 0.260965510586578 11
"npo0478" "臺南縣佳里鎮公所" 3.63 0.258818266057672 11
"npo1436" "行政院衛生署草屯療養院社服室" 3.63 0.259115407619104 10
"npo1488" "臺北市立聯合醫院婦幼院區" 3.63 0.258818266057672 11
"npo2454" "新北市家扶中心" 3.63 0.258818266057672 11
"npo2595" "第一兒童發展中心" 3.63 0.258818266057672 11
"npo1051" "台灣世界展望會兒少暨婦女保護中心" 3.58 0.255285801632571 11
"npo1693" "台中市向晴家庭福利服務中心" 3.58 0.25511208052121 9
"npo1427" "國立臺灣大學社會工作學系" 3.57 0.254814938959778 10
"npo0158" "彰化縣私立靜和家園" 3.54 0.252653400745803 11
"npo1339" "信義鄉生活重建服務中心" 3.39 0.241871632475462 10
"npo1937" "月娥社區復健中心" 3.39 0.242034424735509 11
"npo1954" "台北縣原住民族家庭暨婦女服務中心" 3.36 0.239610722340557 12
"npo0842" "國際志工協會國際資源中心" 3.34 0.237868305377567 9
"npo0521" "台灣世界展望會東區辦事處" 3.3 0.235246833342113 10
"npo0967" "台灣世界展望會台北市家庭服務中心" 3.3 0.235246833342113 10
"npo1055" "勞委會職訓局泰山職訓中心" 3.3 0.235246833342113 10
"npo2488" "台灣省私立香園紀念教養院台北分事務所" 3.3 0.235246833342113 10
"npo2552" "台北市私立心路兒童發展中心" 3.3 0.235246833342113 10
"npo0930" "耕心協談中心" 3.25 0.231540647805651 8
"npo1114" "台北仁濟院附設仁濟療養院新莊分院" 3.24 0.231243506244219 9
"npo2287" "東森社會福利慈善基金會" 3.2 0.228134685644664 8
"npo0659" "佳里綜合醫院" 3.15 0.224924998893251 9
"npo0446" "開南大學國際勞動與發展研究中心" 3.09 0.220023800463262 10
"npo0188" "台北市政府社會局萬華社會福利服務中心" 3.06 0.218300199759903 9
"npo2128" "台中市主愛青少年關懷協會" 3.03 0.216039289624998 11
"npo0976" "屏東縣關懷動物權益協會" 3.01 0.214930527594849 10
"npo2238" "碧梧婦孺福利基金會" 3.01 0.214930527594849 10
"npo0830" "台北市私立陽明山老人養護所" 2.94 0.209665676018467 8
"npo0838" "臺北市立聯合醫院婦幼院區社會服務室" 2.9 0.206981122058016 11
"npo1879" "雲林縣復建青年協進會" 2.89 0.205836070031934 9
"npo0511" "台北市永樂婦女服務中心" 2.88 0.205420313614704 11
"npo2520" "台灣世界展望會中區辦事處" 2.85 0.203040876885119 8
"npo1682" "永煌教育基金會" 2.78 0.197983894012638 9
"npo1460" "伊甸社會福利基金會高雄市服務中心" 2.77 0.197523960191159 9
"npo0097" "壢新醫院社會工作科" 2.67 0.190034488475805 10
"npo0010" "高雄市政府勞工局身心障礙者就業開發中心" 2.58 0.183986630720916 11
"npo0186" "南投縣發展遲緩兒童早期療育通報轉介暨個管中心" 2.57 0.183198798644402 7
"npo1726" "台中縣政府教育局專業輔導員中心" 2.57 0.183409689342457 10
"npo0382" "台北縣樂山療養院附設智障兒童教養院" 2.56 0.182264637316375 8
"npo0203" "寶光崇正社會福利慈善事業基金會" 2.5 0.178316416474044 10
"npo1200" "救國團彰化市諮商輔導中心-「張老師」" 2.42 0.172790713332163 10
"npo0704" "華山社區發展協會" 2.29 0.163630693026738 7
"npo1069" "南投縣信義鄉布農文化協會" 2.1 0.149796221995063 10
"npo1629" "台灣省立南投醫院社會服務室" 2.09 0.149219280616604 9
"npo1771" "吉兒家文教事業基金會" 2.09 0.149219280616604 9
"npo1891" "台北市少年輔導委員會文山少輔組" 2.09 0.149219280616604 9
"npo0241" "雲林縣政府社工員虎尾服務中心" 2.08 0.148371370151954 6
"npo0469" "台灣全國選舉事務發展協會" 2.05 0.146263757569962 10
"npo1256" "財團法人台灣省天主教會新竹教區" 2.05 0.146263757569962 10
"npo2023" "金門縣紀錄片文化協會" 2.05 0.146263757569962 10
"npo2132" "白石社區發展協會" 2.05 0.146263757569962 10
"npo1765" "伊甸基金會苗栗服務中心" 1.91 0.136097707563591 9
"npo0281" "台南社區心理衛生中心" 1.88 0.13395995774182 8
"npo1177" "新竹市長期照護管理示範中心" 1.88 0.134410396856165 9
"npo1466" "海外義工信息交流中心" 1.88 0.134410396856165 9
"npo1276" "台南市兒童少年社區照顧輔導支援中心" 1.85 0.132272647034393 8
"npo1894" "彰化家庭扶助中心" 1.85 0.132272647034393 8
"npo0143" "基督教青年會社會福利慈善事業基金會" 1.72 0.122692324854403 9
"npo1058" "廣成社會福利基金會" 1.72 0.122692324854403 9
"npo2309" "慈惠愛心基金會" 1.72 0.122692324854403 9
"npo1838" "天主教福利會未婚母親之家" 1.64 0.117013324159609 7
"npo2250" "台北市中興婦孺教養院" 1.64 0.117013324159609 7
"npo2480" "行政院勞工委員會職業訓練局南區職業訓練中心" 1.64 0.117166621712522 9
"npo0741" "基督教台安社會福利慈善事業基金會" 1.57 0.112073348844109 9
"npo0481" "民眾服務社會福利慈善事業基金會" 1.51 0.107433001979619 8
"npo0633" "福建省同鄉文教基金會" 1.51 0.107433001979619 8
